"","1.BRAIN65","10.BRAIN26","11.BRAIN28","12.BRAIN33","3.BRAIN3","4.BRAIN6","5.BRAIN4","7.BRAIN17B","8.BRAIN19","9.BRAIN22","0.BRAIN35A","0.BRAIN35B","0.BRAIN37","0.BRAIN40","0.BRAIN42.D1","0.BRAIN49","0.BRAIN51","0.BRAIN63","0.BRAIN67","0.BRAIN69","0.BRAIN73","0.BRAIN75","1.BRAIN47","10.BRAIN38","11.BRAIN39","12.BRAIN72","2.BRAIN78","3.BRAIN79","4.BRAIN80","5.BRAIN84","6.BRAIN88","7.BRAIN82","8.BRAIN8","1.BRAIN12","10.14609.01.02.01","12.18404.01.15.01","2.14099.01.02.01","3.14329.01.02.01","4.13784.01.02.01","7.13836.01.02.01","9.11926.01.02.01","10.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7","5.BRAIN56.B1.T.2.A5","7.BRAIN260.A2.T.2.A8","8.BRAIN259.B3.T.2.A9","9.BRAIN255.A2.T.2.B1","1.BRAIN261.B1.T.2.A7","10.BRAIN219.B1.T.2.C10","11.BRAIN224.C3.T.2.D1","12.BRAIN224.C6.T.2.D2","2.BRAIN207.B1.T.2.B8","5.BRAIN212.A2.T.2.C4","6.BRAIN215.B1.T.2.C5","7.BRAIN217.A2.T.2.C7","8.BRAIN217.A5.T.2.C8","9.BRAIN217.A6.T.2.C9","10.BRAIN250.B1.T.2.E12","3.BRAIN231.B1.T.2.D7","4.BRAIN234.A7.T.2.D10","5.BRAIN235.B1.T.2.D11","7.BRAIN236.A2.T.2.E1","8.BRAIN247.B5.T.2.E8","9.BRAIN247.B6.T.2.E10","1.BRAIN17B","10.BRAIN252.T.1.H3","11.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7.dup","2.BRAIN19","3.BRAIN33","4.BRAIN37","5.BRAIN221.T.1.F8","7.BRAIN228.T.1.F12","8.BRAIN235.T.1.G5","9.BRAIN250.T.1.H2"
"MKI67",6.52978828338199,7.90888157817918,6.09162528109361,4.62119279404548,4.26000716683812,4.41560820207613,6.71260685289648,7.43704677100856,3.56604032625029,6.74869828151356,4.72981159388881,4.73634661219452,6.99348387683614,6.15197894126261,5.23596599853954,3.32846428189477,0.789657195469543,2.80248078040614,5.46160355357745,6.71157246309012,5.88846637220056,0.440334382789057,6.61685105238575,0.409809474699274,6.31968492690791,6.62768430548601,1.71398871867968,7.10448625619425,1.3232963904955,7.17980902627058,6.86127461601899,-2.28846436597047,6.36386472751113,4.34775474291442,7.52113324461292,3.75121562984231,6.04569415061323,7.37466758740811,6.14650838439782,6.34742093746338,-1.65184347638067,8.320314234082,8.22113873985366,1.35014754526694,7.57357278893916,6.54918376180733,7.78866314965229,6.54802345303003,7.36535461241423,1.6678057512215,7.70459309541717,8.16575457575249,6.58422690190005,7.8116555939742,6.48960362746855,8.26623736987763,7.00545576261502,6.39064915641338,6.98872737487917,7.15087541700288,7.27155257339479,9.59266450922282,7.3384510421562,7.89749836294355,7.4852832370093,8.89374683904768,8.45731423376105,8.30689440375746,4.93261884677168,1.21504022757919,7.50019746548612,5.02365144015543,7.37898736824689,7.82577449394564,7.58826164504595
"MMP1",0.137470860603226,-0.479135707165955,0.0255360906358418,0.161761175408182,-0.597973828289455,1.83064570135497,-0.902102991218732,-0.0943346895077477,-0.893391292387008,1.53924491588461,-0.592116500998554,0.736346612194522,1.03928756644926,1.06451610001227,1.91403790365217,0.158539280452457,0.789657195469543,0.217518279684985,0.139675458690087,1.50211909746118,0.00582332283872151,0.440334382789057,0.709960456777233,0.409809474699274,1.11023156127896,2.16825268684871,0.129026217958527,1.17374891863136,1.3232963904955,0.913022485575677,-0.505047598226822,-2.28846436597047,0.749154883395925,1.17782974147211,-2.5596842829954,-1.83374687087885,-2.3889340770235,-1.76232352467212,6.84336376518987,-2.10379017436895,-1.65184347638067,7.82176648517832,-0.290613913913719,1.35014754526694,-1.70255161633508,-1.22560329779384,0.234074297974651,1.50362933367158,0.0985680717193282,1.6678057512215,1.70459309541717,2.16575457575249,1.72624590677247,1.0043006719166,-0.405214135839392,-0.588631013382605,-0.722464691948174,-0.0187417797243219,-1.35556853303665,-1.1978527372282,-0.888318763383601,1.59266450922282,-1.78825343068699,-2.244608694359,-0.0769591872117677,-2.4037426621133,7.83064148115505,-0.0550493699777852,-1.06738115322832,0.215040227579187,0.900284623298995,0.701723345268064,0.969596432109191,-0.344150507496673,-0.509770437914581
"MMP11",6.47732086348785,7.95131684449958,7.5093518679001,6.8760066930743,4.64995368515413,7.44535554547018,7.89879690870157,8.24551531337688,1.9139636296706,8.37213493004935,6.9928459997226,7.95551513265668,8.69033925762819,8.22438743679066,8.49900040437333,5.32846428189477,6.99911056109849,6.62690921582269,7.31958454870502,8.50211909746118,8.14537467523752,4.89976600142635,7.9096328016136,6.59963403357929,8.71014440346609,7.66010578317839,5.48657822257661,9.15102884213128,6.49322139193781,8.83188572285027,8.02242940783357,1.51889055608713,7.36386472751113,8.42575725491569,6.61524139950527,5.83867847109265,6.90338755577854,6.28207059468633,2.36223707545326,6.10566319126,3.25504711922785,8.43442071976853,8.94300576284598,1.35014754526694,4.18009143302676,3.98385006783511,7.22275898474682,3.82555742855894,7.00545866732785,11.7203738020257,6.65878940580405,9.01124462669687,7.11856332955124,9.2088718161658,7.61715367718906,6.95052779772543,6.54432184874673,7.64659413746085,2.45178638902096,6.11503021805616,4.28160623805871,1.59266450922282,5.30977865227353,4.60088135658538,8.45051781884863,5.3906732042368,8.44228602452871,8.9107349146843,3.73997376882928,7.02239514963679,8.98243366465287,9.05487017076615,5.77695135416679,-0.344150507496673,5.07519206280658
"MMP13",6.79568234335502,8.99050611007356,8.99132037529793,7.75421821267626,6.87775960267694,8.86406870289242,8.75432187205905,8.49437994607452,4.63017066367,9.13915775807174,7.53200481083063,8.12866403497328,9.63920040863639,9.18345717273578,9.30635532643094,6.28782229739742,7.46208253744104,7.22874553510824,8.40646199938499,9.55196764691174,8.70972689628339,6.24768930484666,8.82370262282642,6.7496594775839,9.69894619686123,9.46287343574034,7.18430865345972,10.0776307643675,7.71561381327426,9.79260573518846,9.07238122980893,-2.28846436597047,7.91907988483824,9.06657299037037,8.27083092398143,6.88735231782834,-2.3889340770235,7.68475970153753,-0.807687925989056,-2.10379017436895,3.55760988924828,6.58532628935624,8.95017741824824,1.35014754526694,-1.70255161633508,-1.22560329779384,6.4435276636036,1.50362933367158,7.56617362180233,1.6678057512215,1.70459309541717,8.04839762511433,9.21006168403673,10.1692075985923,8.71631938150064,8.14268801764246,7.63508731266991,-0.0187417797243219,-1.35556853303665,0.8021472627718,5.82592675428252,1.59266450922282,-1.78825343068699,0.925316307083314,8.52666715777442,-2.4037426621133,5.99414021343793,8.72958547557974,5.29017085138976,7.85166484812284,9.80717521890751,0.701723345268064,0.969596432109191,-0.344150507496673,-0.509770437914581
"MMP2",7.39485870329588,8.56252344447126,7.9142793395341,6.86220089354927,6.58193526172548,8.29007731999227,8.42881388689588,8.26760908422749,7.93315719490391,8.60533410634238,7.9117092369972,7.78074073155298,8.84018746636957,8.61141055989991,8.10386246253219,5.51609128507054,7.812025008498,6.07549927481256,8.07041279625297,11.8965817920715,8.59453795842099,6.44033438278906,7.776049647235,8.42661776238583,8.9928746106408,8.9884316492639,7.52990565424071,9.13953320329345,8.19366111007891,9.12247585120463,8.04954125345082,5.0602637882606,6.93897944227594,8.06047279083395,7.97656293269272,6.3610099835434,8.36928913770323,9.20057248066514,5.96049639878787,8.08850264010182,7.07267037673928,9.78781915325498,10.0536819940021,6.99400373504167,7.88241088438607,6.78002125140004,7.11671734733649,5.20406905181267,8.75677955447112,1.6678057512215,5.87451809685949,10.6333601258355,8.38445738952427,9.23311936241248,8.87787421718461,10.1845081933371,10.4003633028595,8.42834144648533,7.14427735404656,7.23259981443733,9.99355994421684,8.64794694472401,8.87974510498553,8.76801584450606,8.23592376807259,7.98427462323183,9.90103080904645,10.1580548496641,7.98518689757583,6.64130498228128,8.91151187872225,5.74611746462652,7.85223948147103,9.39563010227659,9.06198220558896
"MOV10",7.66103281666024,6.28904861761097,7.58777851485691,5.83418651737968,5.86145779034784,6.4745018911297,6.91167819999831,8.90284479142987,7.04324664661556,6.06280687194162,7.58280918150212,8.14573754833222,7.82064727997392,8.15197894126261,8.69539761717683,5.91342678261593,7.23260069131827,5.97240578184845,7.47952546157471,8.2163646151273,7.77400764761565,7.47375738432651,7.36817193952903,7.52875054742278,8.22917263400247,6.8686924049898,6.9870072130861,7.66560201496104,6.13065131255311,7.61346220371677,6.38977016508112,6.38042061829577,8.40020657457485,7.08472033708063,5.01774454504034,5.15493781589332,6.11489166097225,5.90301239251305,5.27977491526128,6.12502851612693,6.16833548603452,9.36416852367143,8.53275332613252,9.49989466477162,8.67031344377751,7.99114256040147,8.26198029454454,9.80283735205886,8.36066291708951,9.91573326466509,9.3484492851919,9.19917757728994,8.38445738952427,8.10233275487712,8.54022970053852,8.07670490380257,7.8995871275082,7.82674827122005,7.53012784030275,8.15308644431823,8.00346493983471,7.05209612786012,7.60191552551319,7.08854665595162,8.92022029372585,7.25446882063849,9.56876076993763,8.78415441811916,6.86335618433457,6.14577756514207,8.22221271818636,9.00550409344517,8.78337762332623,9.08211424720542,7.71423123628352
"MRE11A",8.64922351437061,9.32014591435597,9.12356817359637,8.23857677245901,8.62361329297535,9.04981422181713,9.15046505958542,8.34445716307051,7.79660667903244,9.60533410634238,8.00407325514586,8.38739830337345,9.54708220664796,9.34064050528651,9.32342883978988,7.91342678261593,8.41901381554915,7.75667709079302,8.92757801808152,9.86844131170699,8.9097051685749,7.62024347280399,9.06751246139532,8.35817670628395,9.62198421504634,9.66809857393192,8.36264589471823,10.2398381090891,8.42132847345603,9.88168927877089,9.53934652113163,7.98766003930376,8.2410079797256,9.01703352956905,9.18009632677786,8.11169696549906,7.32531144064263,8.07056648949262,7.54104022824202,7.63599043540431,8.2640359024551,7.89534761755943,7.3958866132695,6.55960091089589,7.47735747367985,7.02706213465641,5.72592739430433,5.41051992928009,8.0527643821062,5.91573326466509,6.45948059758064,8.64148800671889,8.89617090821479,10.1692075985923,8.90993542641691,8.39150856425655,8.33281774355302,6.47311131660535,6.62742504165766,7.2284120174739,7.82248767031575,5.59266450922282,6.85560275908773,6.90259623058323,8.23592376807259,6.87470679610718,7.84213711999288,7.72631034354687,7.80913579333668,8.06678926899524,9.63499424352483,6.65591965565494,4.87648702771771,7.06524042864103,6.40909279936001
"MRPL35",8.73366061674764,9.44419177825324,9.52737327553814,9.506057083324,9.21259780645169,9.5988300261319,9.56448334650051,8.97712767304888,9.02993619303218,9.88797307011568,8.79805245520163,8.94579997782347,9.71524459939101,9.1989424202332,9.49900040437333,9.22462847091023,9.42990213169189,9.53040123496934,9.42507767755233,9.56281502914873,9.70279084907301,9.1198144822945,9.19377623404149,9.60456632912152,9.64550693789976,9.64398611781511,8.66430159457933,10.0866382548613,8.82314227757871,10.1321910060378,9.58506482143747,8.95053739179511,8.49062186979707,9.65356317243851,9.46753060216443,9.75824289673628,8.56889348381025,8.46167814952598,8.06267679359435,8.57656934914477,8.29213643796307,9.08898868797555,8.43389993920623,9.0983403948564,8.28186684246606,8.30967207882696,9.01215142751001,8.4105199292801,9.20185588013135,8.78674682394501,9.18840887268143,9.21014869511095,9.44734509547966,9.97584422586737,9.50917099631605,9.35534890096113,9.61738531093645,8.30768770739798,8.87325015745923,9.05717583259053,8.49754363725786,8.98498193200158,8.93113539025509,8.63879829202937,9.115333627259,8.31479021395592,9.10803117996592,8.2980974555203,8.91561242146599,9.48416690672861,9.67836175283435,8.82066441799157,9.36620121329105,8.85552183733969,7.97806959590847
"MRTO4",8.38064484407618,8.9174690740159,8.69796143260734,9.11304589037515,8.37930609521046,8.2735891972037,8.51363877707136,8.76053369375249,8.35216141386867,9.01497834685101,8.14259311922728,8.23619249927773,9.39683957106735,8.69387272009188,8.82092849926069,8.97871824286764,8.35951280380049,8.88640326395123,8.5103628654973,8.64167044985997,9.20058017726097,8.78906253702013,8.59870370567549,7.97966508303022,8.86511906344243,8.93643701162564,8.02384398126647,9.19611673165982,7.9815078732473,9.06784059462778,8.87649535295776,8.67659839077415,8.67989222095881,8.26529258272245,8.76786836108584,8.87963964405818,8.95757965614214,8.94158004877254,8.71194832685416,8.78038034473949,8.05896295731868,9.0175535499326,8.55173642950009,8.60753538795959,9.38358460869223,7.28219134240486,8.31622333932852,9.6380556538925,8.37933884184993,7.75526859247184,8.51194801747478,8.55807199853125,8.63313650238099,8.92911317552238,8.57206578766052,8.54836009869762,8.63068213354991,8.24335306564586,8.25914131107856,8.53685688299764,8.77523934083367,8.4381545601672,8.5900414252249,8.52605519855776,8.69453028228883,8.88223744381491,9.13164373718787,8.4084750032934,8.48336563215492,9.03840746762542,9.44331644355423,8.59046659416632,8.07812088888736,9.06099095563967,8.31359680213165
"MTF2",9.52117515307728,8.66041564523284,8.36538609352047,9.56690263854453,8.77053263321824,8.35420765741198,8.86110937559567,8.89718715656795,9.59545305407033,9.22574544306783,9.27052085656024,9.33625945438165,9.2191966564642,8.82606733245675,9.64195835821537,9.23268074320496,8.76693711896946,9.25369189223847,8.80856044295633,9.09457613472926,8.80995434402204,9.02153496471401,9.32098525408458,8.93337143075629,9.68387874877228,9.34816177686365,8.80498325090027,8.15102884213128,8.45257940744047,7.6272680032418,10.151377265051,9.51485955307102,10.26485472168,9.27058688239196,8.4550336468646,9.43069572934775,8.71828299856789,9.4281184941107,7.81802091707541,9.05418827557648,8.77651669632362,9.44535027992679,9.86673302144912,9.57414921946505,10.0738814161097,9.24200225228916,9.45566141923946,10.2882641792291,9.16734634970474,9.70122875275895,9.94776707889013,9.94711428927715,8.96465064609755,8.28042507719083,8.67427064798742,9.05342067954537,8.81086504035766,9.62330991320366,8.70917423171361,9.27585301239121,9.26396607892298,9.39356440914313,9.17680932605763,9.09691012888625,8.67458487187733,8.71714318067449,9.38449344933618,9.9533792520928,9.5665222561202,9.45821421105214,8.91151187872225,9.07241075207528,9.25961527904181,9.79412129267555,9.79629125151376
"MYBL1",5.80989620257472,3.84279238772141,0.0255360906358418,0.161761175408182,5.446420291069,1.83064570135497,3.49021443156003,-0.0943346895077477,6.77194462479817,1.53924491588461,3.80020092178021,0.736346612194522,1.03928756644926,1.06451610001227,1.91403790365217,4.80239547022718,0.789657195469543,3.21751827968499,3.84011517683118,1.50211909746118,1.00582332283872,0.440334382789057,0.709960456777233,0.409809474699274,1.11023156127896,2.16825268684871,0.129026217958527,1.17374891863136,1.3232963904955,0.913022485575677,5.27631211529784,6.28139124236047,0.749154883395925,4.76279224219326,6.7047583172312,4.33617813056346,4.55358042831574,6.79226532700551,6.07495512337279,7.0535567609939,6.04164348111866,0.395501730476223,5.59202913544812,1.35014754526694,5.33087138520237,4.70513403976905,0.234074297974651,1.50362933367158,4.62213002777634,1.6678057512215,1.70459309541717,2.16575457575249,1.72624590677247,1.0043006719166,-0.405214135839392,5.91916362681609,5.63508731266991,-0.0187417797243219,5.82434055697829,4.70903785838032,4.89304095014106,1.59266450922282,6.52008559945241,6.76941177595594,-0.0769591872117677,5.72554035483166,0.864857196492966,4.94495063002222,6.86925678577425,0.215040227579187,0.900284623298995,0.701723345268064,0.969596432109191,5.7219386829611,5.34821055721299
"MYBL2",0.137470860603226,-0.479135707165955,0.0255360906358418,0.161761175408182,-0.597973828289455,1.83064570135497,-0.902102991218732,6.63358576505545,-0.893391292387008,1.53924491588461,-0.592116500998554,0.736346612194522,1.03928756644926,1.06451610001227,1.91403790365217,0.158539280452457,0.789657195469543,0.217518279684985,0.139675458690087,1.50211909746118,0.00582332283872151,0.440334382789057,0.709960456777233,0.409809474699274,1.11023156127896,2.16825268684871,0.129026217958527,1.17374891863136,1.3232963904955,0.913022485575677,-0.505047598226822,-2.28846436597047,0.749154883395925,1.17782974147211,4.99490456868223,-1.83374687087885,5.0867993539429,6.96899550635294,2.89275179215204,5.1816120444933,-1.65184347638067,9.13696871687737,7.97617262678118,5.59807505871053,7.41379234490239,4.96422126108618,7.70167984805765,7.50362933367158,7.42049616660669,6.52578674634908,7.13085785011927,7.29503759269746,1.72624590677247,6.39661809469536,-0.405214135839392,6.76892099123548,4.92139149782655,6.26666043913793,6.25176178071296,4.29400035910147,7.68153684494735,6.98498193200158,7.10353027253132,7.4985426997535,6.49289642111918,8.61654283873134,9.30364904907123,8.1098575566979,-1.06738115322832,0.215040227579187,0.900284623298995,2.28668584598922,7.27337718028629,8.05245427368519,7.52365256362287
"NASP",9.203560051061,9.34900077702815,8.91123246397524,8.55407859818694,7.7857304641846,9.24849821624087,9.16263977353152,8.65385816008171,8.82085422527912,9.82464713474686,8.6486748311634,9.15841137836733,10.2167071044385,9.85567898856729,10.0225623604303,8.65039237678213,8.94952853224793,8.52129902786209,9.36126257995489,9.8375094521551,9.37868838295131,7.68826189623264,9.93877914727311,8.03916609477888,10.3746741615056,9.92980391929319,8.74741172021713,10.6228975640068,8.57122390393909,10.22590544086,9.97574260286899,8.51808525601549,8.84718696635645,10.3897180360181,8.33513348031254,8.20380008308333,6.42484711419354,8.26834361157482,7.044061115427,6.86199411029314,7.63124487664333,7.91120156876027,9.29058666801124,7.84200064159662,8.59206913255655,6.65091364877116,6.87793048774938,8.92989408837367,8.45171489721741,6.83773075266382,6.51194801747478,10.0112446266969,9.55913592093722,10.2663955172868,9.40052973631223,9.43095971497528,9.1230253589962,7.13100533978036,7.06228398184925,7.69393096599011,8.20443837753625,8.47530755858467,8.31372224026224,8.00805673809125,8.5117554483705,5.30361646996758,8.12224503918562,9.36701539619503,8.77967619286301,8.67856460085037,10.3981364602501,4.60861394087658,5.82757742723676,7.95047024139495,7.27158927561008
"NCAPG",6.86539131516643,8.70325864623857,7.8772851320519,6.18412898843664,6.424393984739,7.58553320351844,8.04918172374824,6.9390883120297,5.66119755929063,7.84302566406171,5.31477409460996,6.16261136689662,8.79417506861273,7.84587581353693,8.02256236043034,5.32846428189477,5.91894021241451,0.217518279684985,7.63952134577329,8.2703034222381,7.64244794338237,0.440334382789057,7.75435457613569,6.08223481667077,8.96198060269502,8.45365490571096,6.27877333746321,9.55312728570262,5.64522448538286,9.12734160637644,8.2531756164999,-2.28846436597047,6.87843790034089,6.46323196033436,8.42116932338433,6.39507181961703,7.63065665133438,8.76710702947403,6.79964238776055,7.94605837508161,4.32543644711925,6.17686144400088,7.75378020544473,1.35014754526694,7.66158303867297,5.92414382171084,6.74186893817335,5.75155684711516,7.68353057244048,1.6678057512215,1.70459309541717,8.25321741700283,8.1012853381194,9.45962789222116,8.40856705537765,8.41979760868798,8.06869819660684,5.59596806439089,6.5452982749441,7.01646638357257,7.77345933438839,5.76258951066514,7.07593271396729,7.71249334720329,6.33243174892593,7.48195371122609,6.11278470993655,7.83369387892047,5.77810889771605,6.65798372342791,8.84865185488367,0.701723345268064,3.96959643210919,7.10706060433566,6.98208265841509
"NCAPH",7.31737995061816,9.01671931972121,8.10235168768667,7.19518417694563,6.74187617459517,7.83064570135497,8.3529255786,8.21400434063166,5.7359653276926,8.81536932115885,6.6652713416941,7.70213089685661,9.18394580928115,8.63437170834322,8.92526515907543,6.28782229739742,7.31321915152656,6.34680129662995,8.06448796229587,8.9367473250979,8.3633753274568,6.50642357324683,8.52374164799427,6.7848489060462,9.42311451656332,8.9884316492639,6.89721054273545,9.75117774666711,6.995721732467,9.47144319884434,8.85908705678123,2.61842622963804,7.03455710225817,8.08472033708063,8.28893865743393,6.47913608440551,7.15022473408454,8.33307349812043,6.61016458889684,7.30772081364312,4.57697521411521,7.42892473201367,7.92855460654844,1.35014754526694,7.81117597961736,6.47483642034725,7.56499117608927,7.69345389255159,8.15385050722052,1.6678057512215,6.79205593666751,9.51448272998357,8.81370874802281,9.76585190436108,8.71372693688411,8.81438101019239,8.16627855695008,6.6955037379418,5.93905221585498,6.87360962532842,7.94140397170246,8.55844879388491,7.57149612963534,8.04310368519045,8.14704248698634,8.52773357177349,7.52306867924476,8.10482196680061,6.07217019917047,7.22626748300244,9.30116405958118,5.50907826732567,6.85223948147103,8.25947583748952,7.5181355586553
"NCOA7",7.51251029195015,8.23510981050017,8.0862320223234,9.14190075304734,7.54668441454243,7.87503982071342,8.24000406608382,8.46025416216989,7.36399655030564,8.94012435216679,7.87955871339349,7.83437869515505,8.5938764181269,8.19379911695724,8.49900040437333,8.97232047166949,6.54454469763301,9.24818541593193,7.90785978346701,8.9533302092935,7.80672322275903,8.45714267047561,8.36101214795616,8.13772992926247,9.25488980411084,8.02623368197628,7.36743095728361,9.34867460113204,7.86245520160353,9.24393936369029,9.11150124555217,9.18979966561125,7.08900488628055,8.91929672787325,7.37105305456748,8.7772779264285,6.43443316302274,6.89231250385584,6.70801191229499,7.86918961169734,7.79936763545166,8.00283204422583,6.29434858680744,1.35014754526694,4.94130457343964,5.99356522266832,0.234074297974651,1.50362933367158,6.84003505812047,1.6678057512215,1.70459309541717,8.41368208919608,8.60888895613432,9.13358368886156,8.3328781237811,7.31223579459814,7.26621999482399,6.24804476097058,6.26648328641973,5.63503727693654,6.81212095475749,5.76258951066514,6.27783575977078,5.94521586452102,8.52295365497536,2.91818543277406,7.79559453405585,5.49953948169985,7.2680092014656,9.14873088253142,8.50761493704861,0.701723345268064,0.969596432109191,4.29970568227805,3.07519206280658
"NCSTN",10.0139878071682,9.50812830490658,9.3474641855232,8.8482617025914,9.53773545781494,9.48885718410676,9.39710502716855,9.65720936958135,9.30013406811421,9.47588285488718,9.67115269937411,9.68179044857243,9.3154119717235,9.36829684818937,9.63513709235936,8.87621570351885,9.2284490480478,9.45592301901006,9.58469030455851,9.36010009258875,9.75904007201768,9.57476070300998,8.96734829946988,9.95284129495451,9.31480270552817,9.12244899723559,9.33115004178899,9.20717192016881,8.86245520160353,9.50547952284376,9.27138543421791,9.38042061829577,8.9240805658966,9.96246458702963,9.28423676829363,8.97602125783157,9.72122294193057,9.48501065335661,9.75646156399668,9.64859047218395,9.45209995351089,9.61708885174103,9.82573004732375,9.80957916390424,9.45416352788962,9.6378086611478,10.3530153706982,9.67355433511389,9.61032072548671,10.0121016591373,9.7760554579738,9.54079400709942,9.55279439406339,9.40944213505294,9.88595656348247,9.46936070937657,9.78731031237876,9.50677902937075,9.49305440739269,9.58759973093034,9.76183545029149,9.19999482297244,9.31568999920456,9.04828806105017,9.70276016793164,9.6168900995444,9.56876076993763,9.920798598029,9.27024074876419,8.87681832535117,9.45870533656766,9.70172334526806,9.17416757635839,10.6302640823089,9.55497232683567
"NDC80",4.83791057874432,6.65014730977901,6.15481910758081,0.161761175408182,1.9869886724317,3.83064570135497,6.37402141405551,6.44482412160028,2.10660870761299,3.53924491588461,2.40788349900145,0.736346612194522,6.39683957106735,5.708372289787,2.91403790365217,0.158539280452457,0.789657195469543,0.217518279684985,4.13967545869009,3.50211909746118,5.46525494147602,0.440334382789057,4.16939207541453,0.409809474699274,6.9431215754437,2.16825268684871,0.129026217958527,6.84617426060286,1.3232963904955,6.74591249974042,6.06480801010413,-2.28846436597047,0.749154883395925,2.17782974147211,6.7667452041269,4.41418064256474,5.13462787903352,6.6723047029646,2.19231207401094,5.75419082075862,-1.65184347638067,6.20285665253383,7.09309037856033,1.35014754526694,7.42673140060989,3.98385006783511,1.81903679869581,6.20406905181267,5.8534555738828,1.6678057512215,1.70459309541717,6.86619429389359,5.42668562491357,7.83719068608134,6.33625285056176,7.28788593318239,6.61738531093645,5.02565233963413,4.77371448390832,5.2615788814091,6.93822972390731,4.17762700994398,6.0319255317282,6.73838488033531,6.44660276884525,5.72037864971588,4.18678529138033,7.37957885765894,-1.06738115322832,4.02239514963679,6.10973798892794,0.701723345268064,5.4931583881662,7.83575858251826,6.8477815667035
"NDST2",6.44125160878033,7.01271738916372,6.90817913999768,6.53680060675511,7.17021049648747,1.83064570135497,7.21683808150477,6.09548986937227,7.45533686184407,6.06280687194162,7.10832321714254,5.38020280196925,6.20921256789158,5.52394771864957,1.91403790365217,6.34836383933247,6.67230024483138,6.44633697018087,6.75438530280529,5.82404719234854,7.17574832428103,6.63015894166907,6.59260350613907,6.7848489060462,4.69519406200012,2.16825268684871,6.87049320435967,5.49567701351872,5.13065131255311,5.43658444163269,7.73335714109826,7.21337281893182,4.20858650203322,6.46323196033436,7.56572918748791,7.57139459225749,6.87316076834668,6.59082330082596,5.90655759167707,7.09588217046742,7.30525856518162,6.43989584983468,5.91883945171523,3.35014754526694,6.19831519164567,6.42544839338509,5.78866314965229,1.50362933367158,5.0527643821062,1.6678057512215,1.70459309541717,2.16575457575249,1.72624590677247,1.0043006719166,6.70331032093878,5.73329708150476,6.42728242755651,5.86390126963752,7.17970684358416,7.2284120174739,6.32113460224535,5.40001943128043,6.70760159620018,6.06827426092536,6.26289081567286,6.26159325507187,5.77174779210148,5.1928781434658,7.58725487529965,6.78489583591013,5.90028462329899,5.91117671089701,0.969596432109191,5.90377700594691,4.77563178094767
"NDUFB8",10.5125102919502,10.920142217343,11.4916125520321,12.2813507961493,11.0231622849852,11.2165081019964,11.1562270349869,11.0200583653596,10.9343483564199,11.6620729106923,11.0395153049191,11.1026688264403,11.0616553794777,10.972908720786,11.258333811568,11.7217355526692,10.8326844790641,11.9644524160573,10.9405753586104,10.868441311707,10.6094496678249,11.4346878196479,11.245235833398,11.7198541543468,10.946281916337,10.9528875324062,10.9986200611993,10.6595782273333,11.1609243236669,10.4847751290792,10.9848003622125,11.7483960807026,11.0264422835263,11.1750092224097,10.2656720584839,10.8424306059538,9.2517627605466,9.7592769150516,9.25030379677012,9.53056712676903,10.1196459931199,10.9653573388072,9.77143222380677,10.6788224725949,9.3356815183967,9.54836007063972,9.48910286779338,8.67355433511389,10.2559150070822,9.67903300664476,9.66459502748526,10.2372169383091,10.9011715892732,9.86228166704417,10.2286892735091,10.1778978952163,10.214909128244,9.96852223234822,10.7044518214712,10.2299838662303,10.4719796632344,10.2721446087283,10.0247260405645,9.71321886647475,10.9688004741709,8.8208620194252,11.0005664825974,9.93647247609791,10.8202202712804,12.2325446286886,10.9890728620159,9.26396576948914,9.89737439419153,9.38036334562328,9.51951678905366
"NEGR1",9.31489039859246,8.33143592757519,9.73461990318619,12.4666828449899,8.61877202990585,8.93917015813314,9.51574952366717,6.87144959515434,10.8178454754068,10.8292637628172,9.33417949378256,9.26772807271083,10.1915724087558,10.0616955809499,10.6555048900533,11.5182888407748,9.5873187213233,11.4766730485518,9.50381011369814,11.0295961035216,9.48762275450447,11.4522604490959,9.47814478155416,8.40980947469927,9.84832382089945,10.0262336819763,9.18972214964608,9.70122592469176,8.66314639338013,9.75537282898949,11.2300852859131,11.4055669842152,10.5677370608768,10.0786965494529,8.81915243021521,11.5333948236735,5.55358042831574,7.39754781210627,4.99966699606855,4.37194325659745,7.81576207370233,8.36128601513831,8.3958866132695,9.62161057317132,-1.70255161633508,6.16671412498492,5.87793048774938,3.50362933367158,7.45612007633741,1.6678057512215,1.70459309541717,9.90722156215364,10.9765443246788,9.69778762941592,8.54607057912758,8.46936070937657,8.39647638077533,7.03654065577687,7.87565264767454,8.84654138213025,9.02157432038644,8.84059202266641,6.52915918307788,3.39924749541573,7.02107289574876,4.67307293493753,8.05468175537298,8.39203385623187,10.7229673435236,12.412564105837,10.2086236534384,0.701723345268064,3.96959643210919,9.64595345636083,7.69480070633462
